"time","NZL Wind Direction (Degs)","NZL Wind Speed (M/Sec)","NZL Lat","NZL Long","NZL time_time","NZL time diff","NZL_Lat_difference","NZL_Long_difference","NZL_Distance.to.next","NZL_Speed","Wind Direction (Degs) (#1)","Wind Speed (M/Sec) (#1)","USA Lat","USA Long","USA time_time (#1)","USA time diff","USA_Lat_difference","USA_Long_difference","USA_Distance.to.next","USA_Speed","Distance_NZL_USA"
"13:58:34",262.0,18.1,37.8138293,-122.4549583,"13:58:34",1.0,1.1349999999765714E-4,-4.38000000002603E-5,1.4800689999490975E-8,1.4800689999490975E-8,262.0,18.1,37.8231229,-122.4579198,"13:58:34",1.0,-3.1700000000967066E-5,-4.9000000004184585E-5,3.405890000471401E-9,3.405890000471401E-9,0.009754049580045056
"13:58:35",262.1,18.1,37.8139428,-122.4550021,"13:58:35",1.0,1.2670000000269965E-4,-3.900000000101045E-5,1.7573890000762906E-8,1.7573890000762906E-8,262.1,18.1,37.8230912,-122.4579688,"13:58:35",1.0,-3.829999999993561E-5,-5.3899999997497616E-5,4.3720999997253105E-9,4.3720999997253105E-9,0.009617407730257968
"13:58:36",262.2,18.1,37.8140695,-122.4550411,"13:58:36",1.0,1.3999999999469992E-4,-2.870000000143591E-5,2.04236899985984E-8,2.04236899985984E-8,262.2,18.1,37.8230529,-122.4580227,"13:58:36",1.0,-4.129999999946676E-5,-5.489999999497286E-5,4.719699999403975E-9,4.719699999403975E-9,0.00946527411752862
"13:58:37",262.3,18.2,37.8142095,-122.4550698,"13:58:37",1.0,1.5250000000577302E-4,-9.599999998499698E-6,2.3348410001731964E-8,2.3348410001731964E-8,262.3,18.2,37.8230116,-122.4580776,"13:58:37",1.0,-4.2499999999279225E-5,-5.620000000305936E-5,4.964690000282606E-9,4.964690000282606E-9,0.009301818384059194
"13:58:38",262.4,18.2,37.814362,-122.4550794,"13:58:38",1.0,1.6240000000067312E-4,2.5000000078989615E-6,2.6380010000258122E-8,2.6380010000258122E-8,262.4,18.2,37.8229691,-122.4581338,"13:58:38",1.0,-3.960000000091668E-5,-5.509999999731008E-5,4.604169999776171E-9,4.604169999776171E-9,0.009132991282704705
"13:58:39",262.6,18.2,37.8145244,-122.4550769,"13:58:39",1.0,1.6879999999730444E-4,7.999999994012796E-6,2.8557439998994185E-8,2.8557439998994185E-8,262.6,18.2,37.8229295,-122.4581889,"13:58:39",1.0,-3.8000000003535206E-5,-5.680000001007102E-5,4.670240001412744E-9,4.670240001412744E-9,0.008962714433137196
"13:58:40",262.7,18.2,37.8146932,-122.4550689,"13:58:40",1.0,1.7290000000258487E-4,9.000000005698894E-6,2.9975410000996435E-8,2.9975410000996435E-8,262.7,18.2,37.8228915,-122.4582457,"13:58:40",1.0,-3.8199999998767E-5,-5.42999999879612E-5,4.407729998598385E-9,4.407729998598385E-9,0.008792279632153385
"13:58:41",262.9,18.2,37.8148661,-122.4550599,"13:58:41",1.0,1.7729999999716028E-4,7.899999999949614E-6,3.149769999899224E-8,3.149769999899224E-8,262.9,18.2,37.8228533,-122.4583,"13:58:41",1.0,-4.2100000001710214E-5,-5.1500000012083547E-5,4.424660001388605E-9,4.424660001388605E-9,0.008619374214519217
"13:58:42",263.0,18.2,37.8150434,-122.455052,"13:58:42",1.0,1.7669999999725405E-4,-6.3000000096735675E-6,3.126257999915147E-8,3.126257999915147E-8,263.0,18.2,37.8228112,-122.4583515,"13:58:42",1.0,-4.279999999567963E-5,-5.419999999389802E-5,4.769479998968721E-9,4.769479998968721E-9,0.008439515216528597
"13:58:43",263.1,18.2,37.8152201,-122.4550583,"13:58:43",1.0,1.7689999999959127E-4,-2.3799999993912024E-5,3.18600499995656E-8,3.18600499995656E-8,263.1,18.2,37.8227684,-122.4584057,"13:58:43",1.0,-4.7600000002034903E-5,-5.570000000432174E-5,5.368250000675164E-9,5.368250000675164E-9,0.008257234382650252
"13:58:44",263.2,18.2,37.815397,-122.4550821,"13:58:44",1.0,1.753000000022098E-4,-3.399999999942338E-5,3.188609000073555E-8,3.188609000073555E-8,263.2,18.2,37.8227208,-122.4584614,"13:58:44",1.0,-5.3899999997497616E-5,-5.499999998903604E-5,5.930209998524207E-9,5.930209998524207E-9,0.008065836282126376
"13:58:45",263.3,18.2,37.8155723,-122.4551161,"13:58:45",1.0,1.7050000000295995E-4,-3.879999999867323E-5,3.057569000090639E-8,3.057569000090639E-8,263.3,18.2,37.8226669,-122.4585164,"13:58:45",1.0,-6.0000000004833964E-5,-5.740000000287182E-5,6.894760000909761E-9,6.894760000909761E-9,0.007867362280332538
"13:58:46",263.3,18.2,37.8157428,-122.4551549,"13:58:46",1.0,1.695999999995479E-4,-2.8999999997836312E-5,2.960515999972115E-8,2.960515999972115E-8,263.3,18.2,37.8226069,-122.4585738,"13:58:46",1.0,-7.139999999594693E-5,-5.190000000254713E-5,7.791569999685613E-9,7.791569999685613E-9,0.00766842526337186
"13:58:47",263.3,18.1,37.8159124,-122.4551839,"13:58:47",1.0,1.699999999971169E-4,-2.27000000023736E-5,2.9415289999127505E-8,2.9415289999127505E-8,263.3,18.1,37.8225355,-122.4586257,"13:58:47",1.0,-8.590000000197051E-5,-4.619999999988522E-5,9.513250000327928E-9,9.513250000327928E-9,0.007464009703236903
"13:58:48",263.3,18.1,37.8160824,-122.4552066,"13:58:48",1.0,1.6740000000226019E-4,-2.27000000023736E-5,2.853805000086447E-8,2.853805000086447E-8,263.3,18.1,37.8224496,-122.4586719,"13:58:48",1.0,-9.959999999864522E-5,-3.1300000003398054E-5,1.0899849999942845E-8,1.0899849999942845E-8,0.007249106146968043
"13:58:49",263.3,18.0,37.8162498,-122.4552293,"13:58:49",1.0,1.662999999965109E-4,-2.320000000111122E-5,2.819392999889109E-8,2.819392999889109E-8,263.3,18.0,37.82235,-122.4587032,"13:58:49",1.0,-1.1280000000368773E-4,-8.999999991488039E-6,1.2804840000678736E-8,1.2804840000678736E-8,0.007020001513533038
"13:58:50",263.2,18.0,37.8164161,-122.4552525,"13:58:50",1.0,1.6649999999884812E-4,-2.8099999994424252E-5,2.8511859999303066E-8,2.8511859999303066E-8,263.2,18.0,37.8222372,-122.4587122,"13:58:50",1.0,-1.2199999999751299E-4,2.2199999989425123E-5,1.5376839998923644E-8,1.5376839998923644E-8,0.006771612016347203
"13:58:51",263.1,18.0,37.8165826,-122.4552806,"13:58:51",1.0,1.7210000000034142E-4,-1.920000001121025E-5,2.998705000054799E-8,2.998705000054799E-8,263.1,18.0,37.8221152,-122.45869,"13:58:51",1.0,-1.2480000000181235E-4,5.620000000305936E-5,1.8733480000796235E-8,1.8733480000796235E-8,0.006498743810929132
"13:58:52",262.9,17.9,37.8167547,-122.4552998,"13:58:52",1.0,1.7700000000075988E-4,-2.4999999936881068E-6,3.133525000023744E-8,3.133525000023744E-8,263.0,17.9,37.8219904,-122.4586338,"13:58:52",1.0,-1.2329999999849406E-4,7.650000000580803E-5,2.1055140000517263E-8,2.1055140000517263E-8,0.0062071016174998495
"13:58:53",262.8,17.9,37.8169317,-122.4553023,"13:58:53",1.0,1.7950000000155342E-4,1.539999999522479E-5,3.24574100004106E-8,3.24574100004106E-8,262.8,17.9,37.8218671,-122.4585573,"13:58:53",1.0,-1.2549999999578176E-4,7.709999999860884E-5,2.1694659998726705E-8,2.1694659998726705E-8,0.005912122982481048
"13:58:54",262.7,17.9,37.8171112,-122.4552869,"13:58:54",1.0,1.8229999999874735E-4,4.359999999792308E-5,3.513424999936218E-8,3.513424999936218E-8,262.7,17.9,37.8217416,-122.4584802,"13:58:54",1.0,-1.2500000000414957E-4,8.780000000285781E-5,2.3333840001539225E-8,2.3333840001539225E-8,0.005624746132047533
"13:58:55",262.6,17.8,37.8172935,-122.4552433,"13:58:55",1.0,1.808000000025345E-4,7.200000000295859E-5,3.787264000134251E-8,3.787264000134251E-8,262.6,17.8,37.8216166,-122.4583924,"13:58:55",1.0,-1.296000000010622E-4,8.709999998757212E-5,2.4382569998110385E-8,2.4382569998110385E-8,0.005348460004517758
"13:58:56",262.4,17.8,37.8174743,-122.4551713,"13:58:56",1.0,1.7460000000113496E-4,1.023000000088814E-4,4.095045000221346E-8,4.095045000221346E-8,262.4,17.8,37.821487,-122.4583053,"13:58:56",1.0,-1.294999999998936E-4,9.530000001234384E-5,2.5852340002325176E-8,2.5852340002325176E-8,0.00509153388381082
"13:58:57",262.3,17.8,37.8176489,-122.455069,"13:58:57",1.0,1.6679999999524853E-4,1.2879999999881875E-4,4.441167999811062E-8,4.441167999811062E-8,262.3,17.8,37.8213575,-122.45821,"13:58:57",1.0,-1.3039999999620022E-4,1.0039999999378324E-4,2.7084319997760692E-8,2.7084319997760692E-8,0.004859999481477975
"13:58:58",262.3,17.8,37.8178157,-122.4549402,"13:58:58",1.0,1.597000000046478E-4,1.4299999999423108E-4,4.5953089999834594E-8,4.5953089999834594E-8,262.3,17.8,37.8212271,-122.4581096,"13:58:58",1.0,-1.2910000000232458E-4,1.0799999999733245E-4,2.8330810000024018E-8,2.8330810000024018E-8,0.004656473592758668
"13:58:59",262.2,17.8,37.8179754,-122.4547972,"13:58:59",1.0,1.6289999999941074E-4,1.2759999999900629E-4,4.281816999955442E-8,4.281816999955442E-8,262.2,17.8,37.821098,-122.4580016,"13:58:59",1.0,-1.26099999995688E-4,1.146999999974696E-4,2.9057299998332036E-8,2.9057299998332036E-8,0.004474238496101108
"13:59:00",262.2,17.8,37.8181383,-122.4546696,"13:59:00",1.0,1.716000000016038E-4,9.570000000280743E-5,3.8605050001087766E-8,3.8605050001087766E-8,262.2,17.8,37.8209719,-122.4578869,"13:59:00",1.0,-1.2830000000008113E-4,1.157000000091557E-4,2.9847380002139444E-8,2.9847380002139444E-8,0.004287226172017548
"13:59:01",262.2,17.8,37.8183099,-122.4545739,"13:59:01",1.0,1.6939999999721067E-4,6.759999999417232E-5,3.3266119998267077E-8,3.3266119998267077E-8,262.2,17.8,37.8208436,-122.4577712,"13:59:01",1.0,-1.3070000000681148E-4,1.1800000000050659E-4,3.100649000190008E-8,3.100649000190008E-8,0.00407950523715579
"13:59:02",262.2,17.8,37.8184793,-122.4545063,"13:59:02",1.0,1.6389999999688598E-4,7.260000000997024E-5,3.2133970000426903E-8,3.2133970000426903E-8,262.2,17.8,37.8207129,-122.4576532,"13:59:02",1.0,-1.3259999999348793E-4,1.1809999999456977E-4,3.153036999699038E-8,3.153036999699038E-8,0.0038590087548389406
"13:59:03",262.2,17.8,37.8186432,-122.4544337,"13:59:03",1.0,1.6520000000497248E-4,7.769999999140964E-5,3.332833000030797E-8,3.332833000030797E-8,262.2,17.8,37.8205803,-122.4575351,"13:59:03",1.0,-1.3100000000321188E-4,1.2639999999919382E-4,3.313796000063771E-8,3.313796000063771E-8,0.0036566430465741723
"13:59:04",262.3,17.8,37.8188084,-122.454356,"13:59:04",1.0,1.621999999983359E-4,9.099999999762076E-5,3.4589839999027146E-8,3.4589839999027146E-8,262.3,17.8,37.8204493,-122.4574087,"13:59:04",1.0,-1.336999999992372E-4,1.278999999954067E-4,3.423409999862106E-8,3.423409999862106E-8,0.003465765442147023
"13:59:05",262.4,17.8,37.8189706,-122.454265,"13:59:05",1.0,1.4949999999913643E-4,1.2250000000335604E-4,3.7356500000564026E-8,3.7356500000564026E-8,262.4,17.8,37.8203156,-122.4572808,"13:59:05",1.0,-1.316999999971813E-4,1.3770000001045446E-4,3.6306180002136706E-8,3.6306180002136706E-8,0.003302131832619903
"13:59:06",262.4,17.7,37.8191201,-122.4541425,"13:59:06",1.0,1.3830000000325526E-4,1.390000000043301E-4,3.8447890002104175E-8,3.8447890002104175E-8,262.4,17.7,37.8201839,-122.4571431,"13:59:06",1.0,-1.2050000000130012E-4,1.5650000000277942E-4,3.9012500001183285E-8,3.9012500001183285E-8,0.0031835940067738823
"13:59:07",262.5,17.7,37.8192584,-122.4540035,"13:59:07",1.0,1.3899999999722468E-4,1.297000000022308E-4,3.614308999980713E-8,3.614308999980713E-8,262.5,17.7,37.8200634,-122.4569866,"13:59:07",1.0,-1.1260000000135051E-4,1.6669999999407992E-4,4.046764999833038E-8,4.046764999833038E-8,0.0030898075360718718
"13:59:08",262.5,17.6,37.8193974,-122.4538738,"13:59:08",1.0,1.4389999999764314E-4,1.1010000000055697E-4,3.282921999944434E-8,3.282921999944434E-8,262.5,17.6,37.8199508,-122.4568199,"13:59:08",1.0,-1.0739999999742622E-4,1.7040000000179134E-4,4.057092000005764E-8,4.057092000005764E-8,0.0029976251883810767
"13:59:09",262.6,17.5,37.8195413,-122.4537637,"13:59:09",1.0,1.490000000003988E-4,8.839999999565862E-5,3.001555999935129E-8,3.001555999935129E-8,262.6,17.5,37.8198434,-122.4566495,"13:59:09",1.0,-1.141000000046688E-4,1.6510000000380387E-4,4.027682000232146E-8,4.027682000232146E-8,0.0029015695838651963
"13:59:10",262.7,17.5,37.8196903,-122.4536753,"13:59:10",1.0,1.5210000000109858E-4,7.22000000052958E-5,2.8347250001098902E-8,2.8347250001098902E-8,262.7,17.5,37.8197293,-122.4564844,"13:59:10",1.0,-1.1879999999564461E-4,1.603999999986172E-4,3.9841599998521556E-8,3.9841599998521556E-8,0.002809370714228024
"13:59:11",262.7,17.4,37.8198424,-122.4536031,"13:59:11",1.0,1.4999999999787406E-4,6.919999999865922E-5,2.7288639999176652E-8,2.7288639999176652E-8,262.7,17.4,37.8196105,-122.456324,"13:59:11",1.0,-1.1980000000022528E-4,1.584999999977299E-4,3.947428999933436E-8,3.947428999933436E-8,0.0027307644387602453
"13:59:12",262.8,17.3,37.8199924,-122.4535339,"13:59:12",1.0,1.485000000016612E-4,6.410000000300897E-5,2.6161060000879125E-8,2.6161060000879125E-8,262.8,17.3,37.8194907,-122.4561655,"13:59:12",1.0,-1.0560000000481296E-4,1.6889999999136762E-4,3.967856999810048E-8,3.967856999810048E-8,0.0026789963512476563
"13:59:13",262.9,17.2,37.8201409,-122.4534698,"13:59:13",1.0,1.485000000016612E-4,5.6199999988848504E-5,2.5210689999239947E-8,2.5210689999239947E-8,262.9,17.2,37.8193851,-122.4559966,"13:59:13",1.0,-8.19999999990273E-5,1.847000000054777E-4,4.0838090001863936E-8,4.0838090001863936E-8,0.0026374138621125735
"13:59:14",262.9,17.2,37.8202894,-122.4534136,"13:59:14",1.0,1.468000000031111E-4,5.250000000955879E-5,2.4306490001917094E-8,2.4306490001917094E-8,262.9,17.2,37.8193031,-122.4558119,"13:59:14",1.0,-6.369999999833453E-5,1.948999999967782E-4,4.2043699998531966E-8,4.2043699998531966E-8,0.002593189268060102
"13:59:15",263.0,17.1,37.8204362,-122.4533611,"13:59:15",1.0,1.4459999999871798E-4,6.019999999296033E-5,2.4533199998781662E-8,2.4533199998781662E-8,263.0,17.1,37.8192394,-122.455617,"13:59:15",1.0,-4.3200000000354066E-5,1.9919999999729043E-4,4.1546879998951105E-8,4.1546879998951105E-8,0.00255370614011182
"13:59:16",263.1,17.0,37.8205808,-122.4533009,"13:59:16",1.0,1.432999999977369E-4,7.080000000314612E-5,2.5547529999796888E-8,2.5547529999796888E-8,263.1,17.0,37.8191962,-122.4554178,"13:59:16",1.0,-2.5100000001998524E-5,1.9580000000019027E-4,3.896765000017483E-8,3.896765000017483E-8,0.0025295024748006123
"13:59:17",263.2,17.0,37.8207241,-122.4532301,"13:59:17",1.0,1.4409999999998035E-4,6.770000000244636E-5,2.5348100000325577E-8,2.5348100000325577E-8,263.2,17.0,37.8191711,-122.455222,"13:59:17",1.0,-4.9000000004184585E-6,1.8520000000421533E-4,3.4323050001565454E-8,3.4323050001565454E-8,0.002525762183981859
"13:59:18",263.4,16.9,37.8208682,-122.4531624,"13:59:18",1.0,1.4360000000124273E-4,7.730000000094606E-5,2.6596250000503173E-8,2.6596250000503173E-8,263.4,16.9,37.8191662,-122.4550368,"13:59:18",1.0,1.2699999999199463E-5,1.7689999999959127E-4,3.145489999983506E-8,3.145489999983506E-8,0.002531833201462174
"13:59:19",263.5,16.8,37.8210118,-122.4530851,"13:59:19",1.0,1.4180000000152404E-4,9.190000000103282E-5,2.855285000062205E-8,2.855285000062205E-8,263.5,16.8,37.8191789,-122.4548599,"13:59:19",1.0,3.0000000002416982E-5,1.658000000048787E-4,2.83896400017628E-8,2.83896400017628E-8,0.0025513599216962384
"13:59:20",263.7,16.8,37.8211536,-122.4529932,"13:59:20",1.0,1.4159999999918682E-4,9.679999999434585E-5,2.9420799998675063E-8,2.9420799998675063E-8,263.7,16.8,37.8192089,-122.4546941,"13:59:20",1.0,4.38000000002603E-5,1.546999999959553E-4,2.5850529998771372E-8,2.5850529998771372E-8,0.002583586441368102
"13:59:21",263.9,16.7,37.8212952,-122.4528964,"13:59:21",1.0,1.3990000000063674E-4,1.0399999999322063E-4,3.038800999876805E-8,3.038800999876805E-8,263.9,16.7,37.8192527,-122.4545394,"13:59:21",1.0,5.9800000002496745E-5,1.431000000025051E-4,2.4053650001015572E-8,2.4053650001015572E-8,0.002621307927354514
"13:59:22",264.0,16.7,37.8214351,-122.4527924,"13:59:22",1.0,1.4029999999820575E-4,1.0310000000401942E-4,3.031370000032534E-8,3.031370000032534E-8,264.0,16.7,37.8193125,-122.4543963,"13:59:22",1.0,7.85999999948217E-5,1.2499999999704414E-4,2.1802959998447005E-8,2.1802959998447005E-8,0.002660437176475721
"13:59:23",264.2,16.6,37.8215754,-122.4526893,"13:59:23",1.0,1.3059999999853744E-4,1.2390000000550572E-4,3.24075700009823E-8,3.24075700009823E-8,264.2,16.6,37.8193911,-122.4542713,"13:59:23",1.0,8.76000000005206E-5,1.1720000000536857E-4,2.1409600001349597E-8,2.1409600001349597E-8,0.002697015107486662
"13:59:24",264.3,16.6,37.821706,-122.4525654,"13:59:24",1.0,1.181000000016752E-4,1.415999999920814E-4,3.399816999815313E-8,3.399816999815313E-8,264.3,16.6,37.8194787,-122.4541541,"13:59:24",1.0,8.590000000197051E-5,1.2699999999199463E-4,2.350780999830517E-8,2.350780999830517E-8,0.002735842279811312
"13:59:25",264.5,16.6,37.8218241,-122.4524238,"13:59:25",1.0,1.0830000000083828E-4,1.524999999986676E-4,3.498513999977519E-8,3.498513999977519E-8,264.5,16.6,37.8195646,-122.4540271,"13:59:25",1.0,8.460000000098944E-5,1.3479999999788106E-4,2.5328199999596145E-8,2.5328199999596145E-8,0.0027705434737614497
"13:59:26",264.6,16.5,37.8219324,-122.4522713,"13:59:26",1.0,1.0710000000102582E-4,1.5280000000927885E-4,3.481825000305535E-8,3.481825000305535E-8,264.6,16.5,37.8196492,-122.4538923,"13:59:26",1.0,8.090000000038344E-5,1.4020000000414257E-4,2.6200850001223618E-8,2.6200850001223618E-8,0.002800114861930496
"13:59:27",264.8,16.5,37.8220395,-122.4521185,"13:59:27",1.0,1.031999999980826E-4,1.582000000013295E-4,3.5677480000024905E-8,3.5677480000024905E-8,264.7,16.5,37.8197301,-122.4537521,"13:59:27",1.0,7.970000000057098E-5,1.412000000016178E-4,2.6289530000547883E-8,2.6289530000547883E-8,0.0028287766472494496
"13:59:28",264.8,16.4,37.8221427,-122.4519603,"13:59:28",1.0,9.990000000215105E-5,1.6599999999300508E-4,3.7536009998107466E-8,3.7536009998107466E-8,264.8,16.4,37.8198098,-122.4536109,"13:59:28",1.0,8.469999999505262E-5,1.3540000000489272E-4,2.5507250000486864E-8,2.5507250000486864E-8,0.002857779342428579
"13:59:29",264.9,16.4,37.8222426,-122.4517943,"13:59:29",1.0,9.75999999965893E-5,1.6820000000450364E-4,3.781700000084926E-8,3.781700000084926E-8,264.9,16.4,37.8198945,-122.4534755,"13:59:29",1.0,8.720000000295158E-5,1.33899999994469E-4,2.5533049999033556E-8,2.5533049999033556E-8,0.0028879070362470387
"13:59:30",264.9,16.4,37.8223402,-122.4516261,"13:59:30",1.0,9.010000000131413E-5,1.7169999999566699E-4,3.759889999874885E-8,3.759889999874885E-8,265.0,16.4,37.8199817,-122.4533416,"13:59:30",1.0,8.60999999972023E-5,1.390999999983933E-4,2.676201999907125E-8,2.676201999907125E-8,0.0029164126079842035
"13:59:31",265.0,16.4,37.8224303,-122.4514544,"13:59:31",1.0,7.599999999996498E-5,1.7530000000931523E-4,3.65060900032606E-8,3.65060900032606E-8,265.0,16.4,37.8200678,-122.4532025,"13:59:31",1.0,8.160000000145828E-5,1.464000000055421E-4,2.8091520001860717E-8,2.8091520001860717E-8,0.0029389215471018137
"13:59:32",265.0,16.3,37.8225063,-122.4512791,"13:59:32",1.0,5.509999999731008E-5,1.8009999999435422E-4,3.547201999766996E-8,3.547201999766996E-8,265.0,16.3,37.8201494,-122.4530561,"13:59:32",1.0,8.340000000117698E-5,1.4620000000320488E-4,2.8330000001133426E-8,2.8330000001133426E-8,0.0029517294269674633
"13:59:33",264.9,16.3,37.8225614,-122.451099,"13:59:33",1.0,3.500000000400405E-5,1.790000000028158E-4,3.326600000128834E-8,3.326600000128834E-8,264.9,16.3,37.8202328,-122.4529099,"13:59:33",1.0,8.340000000117698E-5,1.45399999993856E-4,2.8096719998409643E-8,2.8096719998409643E-8,0.0029498706361424988
"13:59:34",264.9,16.3,37.8225964,-122.45092,"13:59:34",1.0,1.139999999821839E-5,1.7309999999781667E-4,3.009356999920351E-8,3.009356999920351E-8,264.9,16.3,37.8203162,-122.4527645,"13:59:34",1.0,8.030000000047721E-5,1.4880000000516702E-4,2.8589530001614348E-8,2.8589530001614348E-8,0.002932830082023425
"13:59:35",264.9,16.3,37.8226078,-122.4507469,"13:59:35",1.0,-1.1899999996956012E-5,1.6100000000562886E-4,2.6062610001740045E-8,2.6062610001740045E-8,264.9,16.3,37.8203965,-122.4526157,"13:59:35",1.0,7.659999999987122E-5,1.5259999999273077E-4,2.9154319997761702E-8,2.9154319997761702E-8,0.0028952134860807926
"13:59:36",264.8,16.2,37.8225959,-122.4505859,"13:59:36",1.0,-3.2100000005641505E-5,1.4139999998974417E-4,2.1024369997461838E-8,2.1024369997461838E-8,264.8,16.2,37.8204731,-122.4524631,"13:59:36",1.0,7.569999999645916E-5,1.5480000000422933E-4,2.9693530000773318E-8,2.9693530000773318E-8,0.0028337536378531766
"13:59:37",264.8,16.2,37.8225638,-122.4504445,"13:59:37",1.0,-5.089999999796646E-5,1.2189999999634438E-4,1.7450419998901745E-8,1.7450419998901745E-8,264.8,16.2,37.8205488,-122.4523083,"13:59:37",1.0,7.99000000029082E-5,1.5319999999974243E-4,2.9854250000385814E-8,2.9854250000385814E-8,0.0027448088166542517
"13:59:38",264.8,16.3,37.8225129,-122.4503226,"13:59:38",1.0,-6.410000000300897E-5,1.0590000000831878E-4,1.532362000214767E-8,1.532362000214767E-8,264.8,16.3,37.8206287,-122.4521551,"13:59:38",1.0,7.61000000011336E-5,1.5750000000025466E-4,3.0597460000252754E-8,3.0597460000252754E-8,0.00262835802164915
"13:59:39",264.7,16.3,37.8224488,-122.4502167,"13:59:39",1.0,-6.579999999445363E-5,1.012999999971953E-4,1.4591329998701866E-8,1.4591329998701866E-8,264.7,16.3,37.8207048,-122.4519976,"13:59:39",1.0,7.839999999958991E-5,1.5809999999305546E-4,3.1142169997739835E-8,3.1142169997739835E-8,0.00249261726102961
"13:59:40",264.7,16.3,37.822383,-122.4501154,"13:59:40",1.0,-6.690000000020291E-5,9.719999999902029E-5,1.3923449999836694E-8,1.3923449999836694E-8,264.7,16.3,37.8207832,-122.4518395,"13:59:40",1.0,7.24000000005276E-5,1.6460000000506625E-4,3.2334920001744205E-8,3.2334920001744205E-8,0.0023519950786550364
"13:59:41",264.8,16.4,37.8223161,-122.4500182,"13:59:41",1.0,-6.400000000184036E-5,1.0170000000186974E-4,1.4438890000615871E-8,1.4438890000615871E-8,264.8,16.4,37.8208556,-122.4516749,"13:59:41",1.0,6.270000000085929E-5,1.7250000000501586E-4,3.368754000183823E-8,3.368754000183823E-8,0.0022085549891262615
"13:59:42",264.8,16.4,37.8222521,-122.4499165,"13:59:42",1.0,-6.0300000001234366E-5,1.0469999999429547E-4,1.4598179998954335E-8,1.4598179998954335E-8,264.8,16.4,37.8209183,-122.4515024,"13:59:42",1.0,6.649999999552847E-5,1.7069999999819174E-4,3.356073999878795E-8,3.356073999878795E-8,0.0020722213322851195
"13:59:43",264.9,16.5,37.8221918,-122.4498118,"13:59:43",1.0,-6.059999999763477E-5,1.0320000001229346E-4,1.4322600002250704E-8,1.4322600002250704E-8,264.9,16.5,37.8209848,-122.4513317,"13:59:43",1.0,7.680000000220844E-5,1.6109999999969205E-4,3.185145000023999E-8,3.185145000023999E-8,0.0019408619245002367
"13:59:44",264.9,16.5,37.8221312,-122.4497086,"13:59:44",1.0,-6.420000000417758E-5,9.919999999397078E-5,1.3962279999340204E-8,1.3962279999340204E-8,264.9,16.5,37.8210616,-122.4511706,"13:59:44",1.0,8.739999999818338E-5,1.4910000000156742E-4,2.986957000014986E-8,2.986957000014986E-8,0.00181148783048983
"13:59:45",265.0,16.6,37.822067,-122.4496094,"13:59:45",1.0,-7.009999999496586E-5,8.939999999313386E-5,1.2906369998066547E-8,1.2906369998066547E-8,265.0,16.6,37.821149,-122.4510215,"13:59:45",1.0,1.0060000000322589E-4,1.354999999989559E-4,2.8480610000366097E-8,2.8480610000366097E-8,0.0016842655402240752
"13:59:46",265.1,16.6,37.8219969,-122.44952,"13:59:46",1.0,-6.84000000035212E-5,9.170000001290646E-5,1.3087450002848745E-8,1.3087450002848745E-8,265.1,16.6,37.8212496,-122.450886,"13:59:46",1.0,1.1190000000027567E-4,1.2010000000373111E-4,2.6945620000957908E-8,2.6945620000957908E-8,0.0015570527576077577
"13:59:47",265.2,16.7,37.8219285,-122.4494283,"13:59:47",1.0,-5.579999999838492E-5,1.0489999999663269E-4,1.4117649999113296E-8,1.4117649999113296E-8,265.1,16.7,37.8213615,-122.4507659,"13:59:47",1.0,1.2759999999900629E-4,8.889999999439624E-5,2.4184969998750056E-8,2.4184969998750056E-8,0.0014528120181202234
"13:59:48",265.2,16.7,37.8218727,-122.4493234,"13:59:48",1.0,-4.8599999999510146E-5,1.1139999999443262E-4,1.4771919998711973E-8,1.4771919998711973E-8,265.2,16.7,37.8214891,-122.450677,"13:59:48",1.0,1.3649999999643114E-4,4.819999999483571E-5,2.0955489998527865E-8,2.0955489998527865E-8,0.0014069050856414659
"13:59:49",265.3,16.8,37.8218241,-122.449212,"13:59:49",1.0,-5.4900000002078286E-5,1.0489999999663269E-4,1.4018019999521734E-8,1.4018019999521734E-8,265.3,16.8,37.8216256,-122.4506288,"13:59:49",1.0,1.3230000000419295E-4,1.2300000008735879E-5,1.765458000132436E-8,1.765458000132436E-8,0.0014306377913381036
"13:59:50",265.3,16.8,37.8217692,-122.4491071,"13:59:50",1.0,-6.529999999571601E-5,8.930000001328153E-5,1.2238580001812594E-8,1.2238580001812594E-8,265.3,16.8,37.8217579,-122.4506165,"13:59:50",1.0,1.224999999962506E-4,-2.0000000006348273E-5,1.540624999933533E-8,1.540624999933533E-8,0.0015094422976606526
"13:59:51",265.3,16.9,37.8217039,-122.4490178,"13:59:51",1.0,-7.450000000375212E-5,6.259999999258525E-5,9.46900999963074E-9,9.46900999963074E-9,265.3,16.9,37.8218804,-122.4506365,"13:59:51",1.0,1.0580000000004475E-4,-5.199999999661031E-5,1.3897639999656941E-8,1.3897639999656941E-8,0.0016282941810454622
"13:59:52",265.3,16.9,37.8216294,-122.4489552,"13:59:52",1.0,-7.899999999949614E-5,3.510000000517266E-5,7.473010000283511E-9,7.473010000283511E-9,265.3,16.9,37.8219862,-122.4506885,"13:59:52",1.0,8.38999999999146E-5,-7.170000000655818E-5,1.2180100000926114E-8,1.2180100000926114E-8,0.0017696426560161625
